county,snap_apps_rcvd,init_apps,apps_rcvd_bene_prev_30d,apps_rcvd_bene_prev_60d,apps_rcvd_bene_prev_90d,apps_rcvd_bene_over_90d,ave_days_apprv_bene,cases_sched_recert,recert_rcvd_snap_follow_mth,recert_not_rcvd_snap_follow_mth,incomp_recert_no_bene_reapp,incomp_recert_no_bene_reapp_30d,incomp_recert_no_bene_reapp_60d,incomp_recert_no_bene_reapp_90d,avg_days_btw_notice_recert,pct_reapps_churning,pct_reapps_churning_in_30d,pct_recerts_churning,pct_recerts_churning_in_30d,year,month,pct_apps_rcvd_from_this_county,pct_cases_sched_recert_this_county,quarter,fulldate
Fresno,18862.0,7100.0,2900.0,1459.0,853.0,6550.0,8.3,25329.0,21159.0,4170.0,3302.0,2193.0,654.0,455.0,48.7,0.2763,0.1537,0.1751,0.1163,2016,SEP,0.0393453428898,0.0475203277963,3.0,2016-09-01
Glenn,337.0,185.0,42.0,12.0,5.0,93.0,12.0,437.0,258.0,179.0,69.0,61.0,5.0,3.0,21.3,0.1751,0.1246,0.2047,0.181,2016,SEP,0.000702967901276,0.000819865894704,3.0,2016-09-01
Humboldt,3740.0,2159.0,413.0,187.0,113.0,868.0,11.0,3879.0,2035.0,1844.0,1126.0,1006.0,75.0,45.0,32.0,0.1906,0.1104,0.3011,0.269,2016,SEP,0.00780148353345,0.00727748239258,3.0,2016-09-01
Imperial,3932.0,1716.0,624.0,201.0,140.0,1251.0,10.7,5531.0,3781.0,1750.0,1037.0,917.0,85.0,35.0,23.3,0.2454,0.1587,0.2637,0.2332,2016,SEP,0.00820198750094,0.0103768381318,3.0,2016-09-01
Inyo,241.0,103.0,39.0,11.0,9.0,79.0,6.7,346.0,192.0,154.0,87.0,85.0,1.0,1.0,27.7,0.2448,0.1618,0.361,0.3527,2016,SEP,0.00050271591753,0.00064913867178,3.0,2016-09-01
Kern,19143.0,7360.0,3974.0,1150.0,702.0,5957.0,12.7,20896.0,13399.0,7497.0,4130.0,3457.0,456.0,217.0,19.7,0.3043,0.2076,0.2157,0.1806,2016,SEP,0.0399314971339,0.0392034730795,3.0,2016-09-01
Kings,2734.0,1068.0,583.0,168.0,112.0,803.0,9.0,3052.0,1909.0,1143.0,701.0,615.0,63.0,23.0,25.7,0.3157,0.2132,0.2564,0.2249,2016,SEP,0.00570300962044,0.00572592839963,3.0,2016-09-01
Lake,1377.0,698.0,133.0,59.0,56.0,431.0,13.7,3041.0,1236.0,1805.0,665.0,581.0,60.0,24.0,30.7,0.1801,0.0966,0.4829,0.4219,2016,SEP,0.00287236439186,0.00570529104301,3.0,2016-09-01
Lassen,402.0,227.0,25.0,12.0,14.0,124.0,22.3,497.0,302.0,195.0,126.0,111.0,8.0,7.0,29.3,0.1269,0.0622,0.3134,0.2761,2016,SEP,0.000838555181937,0.000932433294435,3.0,2016-09-01
Los Angeles,108383.0,62141.0,13647.0,5150.0,3066.0,24379.0,12.8,127373.0,95046.0,32327.0,3302.0,25.0,2068.0,1209.0,58.3,0.2017,0.1259,0.0305,0.02,2016,SEP,0.226082403691,0.238967456765,3.0,2016-09-01
Madera,2472.0,1027.0,496.0,141.0,91.0,717.0,11.7,3445.0,2260.0,1185.0,506.0,408.0,63.0,35.0,22.0,0.2945,0.2006,0.2047,0.165,2016,SEP,0.00515648858147,0.00646324486786,3.0,2016-09-01
Marin,1542.0,769.0,216.0,86.0,47.0,424.0,10.3,1819.0,1048.0,771.0,426.0,359.0,43.0,24.0,27.7,0.2263,0.1401,0.2763,0.2328,2016,SEP,0.00321654748892,0.00341266833517,3.0,2016-09-01
Mariposa,226.0,125.0,24.0,7.0,4.0,66.0,19.3,324.0,184.0,140.0,60.0,53.0,3.0,4.0,25.0,0.1549,0.1062,0.2655,0.2345,2016,SEP,0.000471426545069,0.000607863958545,3.0,2016-09-01
Mendocino,1587.0,705.0,261.0,98.0,62.0,461.0,11.7,1819.0,916.0,903.0,416.0,358.0,42.0,16.0,30.0,0.2653,0.1645,0.2621,0.2256,2016,SEP,0.0033104156063,0.00341266833517,3.0,2016-09-01
Merced,5154.0,2064.0,999.0,277.0,179.0,1635.0,15.3,7100.0,4654.0,2446.0,1697.0,1507.0,106.0,84.0,25.0,0.2823,0.1938,0.3293,0.2924,2016,SEP,0.0107510283774,0.0133204756348,3.0,2016-09-01
Modoc,140.0,78.0,18.0,5.0,3.0,36.0,15.0,154.0,82.0,72.0,48.0,44.0,1.0,3.0,26.7,0.1857,0.1286,0.3429,0.3143,2016,SEP,0.000292034142963,0.000288922992642,3.0,2016-09-01
Mono,141.0,82.0,2.0,5.0,5.0,47.0,13.3,149.0,71.0,78.0,24.0,24.0,0.0,0.0,25.3,0.0851,0.0142,0.1702,0.1702,2016,SEP,0.000294120101127,0.000279542375998,3.0,2016-09-01
Monterey,5883.0,2382.0,1306.0,399.0,240.0,1556.0,13.7,6484.0,3657.0,2827.0,1748.0,1452.0,167.0,129.0,24.3,0.3306,0.222,0.2971,0.2468,2016,SEP,0.0122716918789,0.0121647836642,3.0,2016-09-01
Napa,970.0,516.0,100.0,47.0,30.0,277.0,16.7,1153.0,690.0,463.0,275.0,236.0,25.0,14.0,25.0,0.1825,0.1031,0.2835,0.2433,2016,SEP,0.0020233794191,0.00216317019816,3.0,2016-09-01
Nevada,1155.0,638.0,110.0,57.0,37.0,313.0,14.7,1270.0,655.0,615.0,250.0,213.0,21.0,16.0,26.7,0.1766,0.0952,0.2165,0.1844,2016,SEP,0.00240928167945,0.00238267662763,3.0,2016-09-01
Orange,25855.0,13069.0,2841.0,1478.0,847.0,7620.0,5.7,29210.0,23247.0,5963.0,3175.0,2056.0,668.0,451.0,35.3,0.1998,0.1099,0.1228,0.0795,2016,SEP,0.0539324483308,0.0548015624355,3.0,2016-09-01
Placer,2918.0,1624.0,228.0,144.0,74.0,848.0,9.3,1824.0,1392.0,432.0,237.0,156.0,45.0,36.0,34.3,0.1528,0.0781,0.0812,0.0535,2016,SEP,0.00608682592262,0.00342204895181,3.0,2016-09-01
Plumas,352.0,222.0,36.0,14.0,20.0,60.0,13.0,374.0,197.0,177.0,71.0,60.0,7.0,4.0,30.7,0.1989,0.1023,0.2017,0.1705,2016,SEP,0.000734257273736,0.000701670124987,3.0,2016-09-01
Riverside,34553.0,14973.0,5842.0,1881.0,1182.0,10675.0,9.7,40453.0,24661.0,15792.0,8297.0,7169.0,764.0,364.0,26.0,0.2577,0.1691,0.2401,0.2075,2016,SEP,0.0720761124415,0.0758948170217,3.0,2016-09-01
Sacramento,25169.0,11873.0,3239.0,1470.0,833.0,7754.0,7.0,23578.0,18418.0,5160.0,3248.0,2142.0,666.0,440.0,37.3,0.2202,0.1287,0.129,0.0851,2016,SEP,0.0525014810303,0.0442352358475,3.0,2016-09-01
San Benito,602.0,269.0,90.0,31.0,19.0,193.0,15.7,738.0,413.0,325.0,217.0,195.0,13.0,9.0,28.0,0.2326,0.1495,0.3605,0.3239,2016,SEP,0.00125574681474,0.00138457901669,3.0,2016-09-01
San Bernardino,40401.0,15591.0,9142.0,2148.0,1316.0,12204.0,8.0,53232.0,33554.0,19678.0,11683.0,10392.0,870.0,421.0,30.0,0.312,0.2263,0.2892,0.2572,2016,SEP,0.0842747957847,0.099869797041,3.0,2016-09-01
San Diego,42449.0,19957.0,5073.0,2393.0,1472.0,13554.0,12.7,33281.0,25683.0,7598.0,4684.0,2958.0,1039.0,687.0,36.3,0.2106,0.1195,0.1103,0.0697,2016,SEP,0.0885468381046,0.0624392605072,3.0,2016-09-01
San Francisco,8632.0,4553.0,920.0,512.0,261.0,2386.0,7.3,7149.0,5323.0,1826.0,1073.0,767.0,180.0,126.0,36.7,0.1961,0.1066,0.1243,0.0889,2016,SEP,0.0180059908718,0.0134124056779,3.0,2016-09-01
San Joaquin,10680.0,4860.0,1871.0,530.0,340.0,3079.0,14.3,15406.0,10052.0,5354.0,3342.0,3024.0,207.0,111.0,24.7,0.2566,0.1752,0.3129,0.2831,2016,SEP,0.0222780331918,0.0289035560042,3.0,2016-09-01
San Luis Obispo,2576.0,1274.0,206.0,122.0,78.0,896.0,12.3,2184.0,1658.0,526.0,259.0,164.0,48.0,47.0,38.7,0.1576,0.08,0.1005,0.0637,2016,SEP,0.00537342823052,0.00409745335019,3.0,2016-09-01
San Mateo,4191.0,2030.0,431.0,228.0,158.0,1344.0,9.3,3470.0,2684.0,786.0,460.0,306.0,85.0,69.0,42.0,0.1949,0.1028,0.1098,0.073,2016,SEP,0.00874225066542,0.00651014795109,3.0,2016-09-01
Santa Barbara,4854.0,2458.0,430.0,297.0,197.0,1472.0,12.7,4074.0,3075.0,999.0,550.0,318.0,128.0,104.0,35.3,0.1904,0.0886,0.1133,0.0655,2016,SEP,0.0101252409282,0.00764332644171,3.0,2016-09-01
Santa Clara,10100.0,5491.0,194.0,539.0,336.0,3540.0,8.7,11752.0,9586.0,2166.0,413.0,83.0,181.0,149.0,37.0,0.1058,0.0192,0.0409,0.82,2016,SEP,0.0210681774566,0.0220482013606,3.0,2016-09-01
Santa Cruz,3095.0,1704.0,40.0,171.0,131.0,1049.0,11.7,3171.0,2426.0,745.0,169.0,15.0,94.0,60.0,40.0,0.1105,0.0129,0.0546,0.48,2016,SEP,0.00645604051765,0.00594918707576,3.0,2016-09-01
Shasta,3569.0,1617.0,513.0,196.0,115.0,1128.0,15.0,3809.0,2203.0,1606.0,1079.0,956.0,80.0,43.0,27.7,0.2309,0.1437,0.3023,0.2679,2016,SEP,0.0074447846874,0.00714615375956,3.0,2016-09-01
Sierra,38.0,22.0,4.0,1.0,2.0,9.0,11.7,57.0,34.0,23.0,4.0,4.0,0.0,0.0,25.3,0.1842,0.1053,0.1053,0.1053,2016,SEP,7.92664102329e-05,0.000106939029744,3.0,2016-09-01
Siskiyou,823.0,439.0,114.0,34.0,18.0,218.0,21.7,1052.0,592.0,460.0,346.0,320.0,17.0,9.0,29.3,0.2017,0.1385,0.4204,0.3888,2016,SEP,0.00171674356899,0.00197368174194,3.0,2016-09-01
Solano,5080.0,2704.0,60.0,339.0,209.0,1768.0,11.7,4986.0,3800.0,1186.0,217.0,21.0,119.0,77.0,39.7,0.1197,0.0118,0.0427,0.41,2016,SEP,0.0105966674732,0.00935435091761,3.0,2016-09-01
Sonoma,4844.0,2101.0,539.0,321.0,193.0,1690.0,12.7,3990.0,2882.0,1108.0,577.0,349.0,135.0,93.0,39.7,0.2174,0.1113,0.1191,0.072,2016,SEP,0.0101043813465,0.00748573208208,3.0,2016-09-01
Stanislaus,9978.0,3881.0,1804.0,538.0,365.0,3390.0,9.7,11813.0,7173.0,4640.0,2919.0,2499.0,282.0,138.0,27.7,0.2713,0.1808,0.2925,0.2505,2016,SEP,0.0208136905606,0.0221626448836,3.0,2016-09-01
Sutter,1487.0,680.0,312.0,69.0,49.0,377.0,15.3,1797.0,1042.0,755.0,463.0,420.0,30.0,13.0,28.3,0.2892,0.2098,0.3114,0.2824,2016,SEP,0.0031018197899,0.00337139362193,3.0,2016-09-01
Tehama,1210.0,567.0,180.0,74.0,45.0,344.0,14.3,1340.0,759.0,581.0,287.0,260.0,20.0,7.0,17.7,0.2471,0.1488,0.2372,0.2149,2016,SEP,0.00252400937847,0.00251400526065,3.0,2016-09-01
Trinity,308.0,183.0,15.0,12.0,10.0,88.0,19.3,307.0,154.0,153.0,77.0,70.0,3.0,4.0,25.0,0.1201,0.0487,0.25,0.2273,2016,SEP,0.000642475114519,0.000575969861955,3.0,2016-09-01
Tulare,9739.0,3100.0,2007.0,830.0,502.0,3300.0,6.7,12993.0,10883.0,2110.0,2114.0,1506.0,361.0,247.0,37.3,0.3428,0.2061,0.2171,0.1546,2016,SEP,0.0203151465594,0.0243764704117,3.0,2016-09-01
Tuolumne,789.0,372.0,70.0,42.0,29.0,276.0,14.0,1024.0,576.0,448.0,166.0,142.0,9.0,15.0,31.3,0.1787,0.0887,0.2104,0.18,2016,SEP,0.00164582099141,0.00192115028874,3.0,2016-09-01
Ventura,9744.0,3793.0,1500.0,756.0,426.0,3269.0,8.3,8783.0,6877.0,1906.0,1643.0,1180.0,290.0,173.0,38.3,0.2752,0.1539,0.1686,0.1211,2016,SEP,0.0203255763502,0.0164779911972,3.0,2016-09-01
Yolo,2735.0,1418.0,341.0,180.0,94.0,702.0,8.7,2778.0,2052.0,726.0,401.0,251.0,96.0,54.0,39.7,0.2249,0.1247,0.1466,0.0918,2016,SEP,0.0057050955786,0.00521187060753,3.0,2016-09-01
Yuba,1665.0,763.0,320.0,84.0,42.0,456.0,13.3,1893.0,1098.0,795.0,619.0,573.0,24.0,22.0,23.7,0.2679,0.1922,0.3718,0.3441,2016,SEP,0.0034731203431,0.0035515014615,3.0,2016-09-01
