county,apps_for_fs_pending_prev_mo,apps_for_fs_reported_pending_end_prev_mo,apps_for_fs_adjustment,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_reported_pending_prev_mo,cert_case_mvmt_nacf_cases_reported_pending_prev_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_pacf_intercounty_trans,cert_case_mvmt_nacf_intercounty_trans,cert_case_mvmt_pacf_elig_reinstated_bene_prorated,cert_case_mvmt_nacf_elig_reinstated_bene_prorated,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_nacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_nacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_nacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,cert_case_mvmt_tot_cases_reported_pending_prev_mo,cert_case_mvmt_tot_intercounty_trans,cert_case_mvmt_tot_elig_reinstated_bene_prorated,quarter,fulldate
Fresno,1294.0,1578.0,-284.0,5140.0,6434.0,4754.0,3309.0,0.0,0.0,1.0,1216.0,0.0,1.0,0.0,228.0,1680.0,15969.0,65252.0,16329.0,65277.0,-360.0,-25.0,428.0,6770.0,288.0,1.0,1.0,2996.0,17.0,6.0,290.0,3019.0,6.0,-6.0,15.0,31.0,2.0,734.0,115.0,2992.0,16397.0,72022.0,16292.0,71392.0,216320.0,39.0,652.0,103.0,510.0,152.0,0.0,2.0,120.0,174.0,6795.0,16223.0,65227.0,1329.0,4248.0,1309.0,6.0,0.0,3911.0,28.0,4.0,1315.0,3943.0,14.0,0.0,0.0,304.0,1.0,0.0,14.0,305.0,0.0,0.0,2012,APR,0.0,1217.0,1.0,228.0,-385.0,81221.0,7198.0,3284.0,18.0,7.0,3309.0,0.0,3107.0,88419.0,87684.0,613.0,122.0,6969.0,81450.0,5577.0,5220.0,34.0,4.0,5258.0,318.0,1.0,0.0,319.0,0.0,81606.0,46.0,736.0,2.0,2012-04-01
Glenn,84.0,85.0,-1.0,184.0,268.0,175.0,100.0,0.0,0.0,9.0,54.0,0.0,0.0,0.0,12.0,93.0,257.0,1083.0,253.0,1068.0,4.0,15.0,1.0,107.0,11.0,0.0,0.0,89.0,0.0,0.0,11.0,89.0,-10.0,10.0,0.0,0.0,0.0,0.0,0.0,8.0,258.0,1190.0,257.0,1179.0,3410.0,2.0,9.0,1.0,10.0,1.0,0.0,0.0,1.0,6.0,115.0,252.0,1075.0,17.0,92.0,17.0,0.0,0.0,90.0,0.0,0.0,17.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2012,APR,0.0,63.0,0.0,12.0,19.0,1340.0,108.0,100.0,0.0,0.0,100.0,0.0,8.0,1448.0,1436.0,11.0,1.0,121.0,1327.0,109.0,107.0,0.0,0.0,107.0,2.0,0.0,0.0,2.0,0.0,1321.0,0.0,0.0,2.0,2012-04-01
Humboldt,430.0,436.0,-6.0,1109.0,1539.0,1100.0,585.0,0.0,5.0,31.0,375.0,0.0,3.0,4.0,105.0,439.0,1049.0,6689.0,1008.0,6615.0,41.0,74.0,-18.0,772.0,41.0,0.0,0.0,542.0,1.0,1.0,41.0,544.0,-78.0,78.0,0.0,0.0,0.0,77.0,19.0,73.0,1031.0,7461.0,1029.0,7444.0,15509.0,2.0,13.0,2.0,13.0,5.0,0.0,0.0,4.0,32.0,856.0,999.0,6605.0,96.0,554.0,92.0,0.0,0.0,545.0,2.0,0.0,92.0,547.0,4.0,0.0,0.0,7.0,0.0,0.0,4.0,7.0,0.0,0.0,2012,APR,5.0,406.0,3.0,109.0,115.0,7738.0,754.0,583.0,1.0,1.0,585.0,0.0,92.0,8492.0,8473.0,15.0,4.0,888.0,7604.0,650.0,637.0,2.0,0.0,639.0,11.0,0.0,0.0,11.0,0.0,7623.0,0.0,77.0,2.0,2012-04-01
Imperial,536.0,545.0,-9.0,1288.0,1824.0,1227.0,736.0,0.0,0.0,37.0,378.0,0.0,0.0,6.0,70.0,597.0,2288.0,10903.0,2236.0,10845.0,52.0,58.0,5.0,909.0,79.0,4.0,0.0,623.0,19.0,11.0,83.0,653.0,-96.0,96.0,0.0,0.0,0.0,113.0,18.0,47.0,2293.0,11812.0,2258.0,11490.0,34973.0,13.0,301.0,34.0,274.0,49.0,0.0,1.0,48.0,53.0,845.0,2240.0,10967.0,189.0,957.0,165.0,3.0,0.0,910.0,24.0,5.0,168.0,939.0,20.0,1.0,0.0,17.0,1.0,0.0,21.0,18.0,0.0,0.0,2012,APR,0.0,415.0,0.0,76.0,110.0,13191.0,914.0,702.0,23.0,11.0,736.0,0.0,65.0,14105.0,13748.0,308.0,49.0,898.0,13207.0,1146.0,1075.0,27.0,5.0,1107.0,37.0,2.0,0.0,39.0,0.0,13081.0,0.0,113.0,2.0,2012-04-01
Inyo,33.0,33.0,0.0,101.0,134.0,102.0,69.0,0.0,1.0,1.0,24.0,0.0,0.0,0.0,8.0,32.0,131.0,793.0,128.0,784.0,3.0,9.0,2.0,69.0,4.0,0.0,0.0,65.0,0.0,0.0,4.0,65.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,133.0,862.0,132.0,855.0,1958.0,1.0,9.0,1.0,7.0,0.0,0.0,0.0,0.0,6.0,83.0,127.0,779.0,6.0,68.0,6.0,0.0,0.0,68.0,0.0,0.0,6.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,APR,1.0,25.0,0.0,8.0,12.0,924.0,71.0,69.0,0.0,0.0,69.0,0.0,2.0,995.0,987.0,8.0,0.0,89.0,906.0,74.0,74.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,912.0,0.0,0.0,2.0,2012-04-01
Kern,3241.0,3241.0,0.0,5674.0,8915.0,5390.0,3392.0,5.0,40.0,183.0,1612.0,2.0,15.0,10.0,193.0,3525.0,11934.0,41922.0,11934.0,42026.0,0.0,-104.0,83.0,3729.0,545.0,7.0,0.0,2784.0,40.0,16.0,552.0,2840.0,-612.0,612.0,0.0,0.0,1.0,277.0,142.0,0.0,12017.0,45651.0,11952.0,44909.0,139766.0,31.0,687.0,65.0,614.0,152.0,0.0,0.0,128.0,115.0,3496.0,11902.0,42155.0,936.0,3566.0,806.0,6.0,0.0,3411.0,56.0,12.0,812.0,3479.0,121.0,3.0,0.0,87.0,0.0,0.0,124.0,87.0,0.0,0.0,2012,APR,45.0,1795.0,17.0,203.0,-104.0,53856.0,3812.0,3329.0,47.0,16.0,3392.0,0.0,142.0,57668.0,56861.0,679.0,128.0,3611.0,54057.0,4502.0,4217.0,62.0,12.0,4291.0,208.0,3.0,0.0,211.0,0.0,53960.0,0.0,278.0,2.0,2012-04-01
Kings,1926.0,1926.0,0.0,863.0,2789.0,856.0,506.0,0.0,0.0,31.0,283.0,0.0,0.0,2.0,34.0,1933.0,454.0,6974.0,454.0,6974.0,0.0,0.0,189.0,576.0,53.0,0.0,0.0,442.0,8.0,3.0,53.0,453.0,120.0,86.0,0.0,0.0,0.0,0.0,16.0,37.0,643.0,7550.0,633.0,7401.0,23082.0,7.0,99.0,9.0,97.0,53.0,0.0,1.0,52.0,53.0,598.0,590.0,6952.0,125.0,632.0,112.0,0.0,0.0,617.0,2.0,4.0,112.0,623.0,13.0,0.0,0.0,9.0,0.0,0.0,13.0,9.0,0.0,0.0,2012,APR,0.0,314.0,0.0,36.0,0.0,7428.0,765.0,495.0,8.0,3.0,506.0,206.0,53.0,8193.0,8034.0,106.0,53.0,651.0,7542.0,757.0,729.0,2.0,4.0,735.0,22.0,0.0,0.0,22.0,0.0,7428.0,0.0,0.0,2.0,2012-04-01
Lake,307.0,313.0,-6.0,501.0,808.0,498.0,290.0,0.0,6.0,9.0,177.0,0.0,0.0,0.0,22.0,310.0,697.0,4160.0,653.0,4076.0,44.0,84.0,-43.0,353.0,13.0,0.0,0.0,277.0,0.0,0.0,13.0,277.0,-59.0,59.0,0.0,0.0,0.0,4.0,3.0,13.0,654.0,4513.0,653.0,4485.0,10259.0,3.0,18.0,1.0,19.0,10.0,0.0,0.0,9.0,35.0,370.0,619.0,4143.0,43.0,286.0,38.0,0.0,0.0,276.0,0.0,1.0,38.0,277.0,5.0,0.0,0.0,9.0,0.0,0.0,5.0,9.0,0.0,0.0,2012,APR,6.0,186.0,0.0,22.0,128.0,4857.0,310.0,290.0,0.0,0.0,290.0,0.0,16.0,5167.0,5138.0,20.0,9.0,405.0,4762.0,329.0,314.0,0.0,1.0,315.0,14.0,0.0,0.0,14.0,0.0,4729.0,0.0,4.0,2.0,2012-04-01
Lassen,54.0,55.0,-1.0,182.0,236.0,173.0,125.0,0.0,1.0,1.0,36.0,0.0,0.0,0.0,11.0,63.0,249.0,1110.0,244.0,1086.0,5.0,24.0,-6.0,137.0,10.0,0.0,0.0,115.0,0.0,0.0,10.0,115.0,-16.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,243.0,1247.0,243.0,1246.0,3001.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,160.0,238.0,1087.0,19.0,108.0,11.0,0.0,0.0,102.0,0.0,0.0,11.0,102.0,8.0,0.0,0.0,6.0,0.0,0.0,8.0,6.0,0.0,0.0,2012,APR,1.0,37.0,0.0,11.0,29.0,1359.0,131.0,125.0,0.0,0.0,125.0,0.0,6.0,1490.0,1489.0,1.0,0.0,165.0,1325.0,127.0,113.0,0.0,0.0,113.0,14.0,0.0,0.0,14.0,0.0,1330.0,0.0,0.0,2.0,2012-04-01
Los Angeles,6066.0,13385.0,-7319.0,52232.0,58298.0,43587.0,28925.0,91.0,636.0,1682.0,10106.0,82.0,616.0,814.0,2060.0,14711.0,89135.0,364354.0,87326.0,354947.0,1809.0,9407.0,5880.0,41828.0,2660.0,57.0,7.0,25648.0,340.0,213.0,2724.0,26201.0,306.0,94.0,251.0,123.0,2010.0,1429.0,589.0,13981.0,95015.0,406182.0,93077.0,398116.0,1057296.0,555.0,8439.0,1870.0,5378.0,3385.0,171.0,68.0,2688.0,3963.0,46270.0,91052.0,359912.0,6649.0,20481.0,6131.0,138.0,2.0,18730.0,267.0,125.0,6271.0,19122.0,372.0,6.0,0.0,1321.0,31.0,7.0,378.0,1359.0,0.0,0.0,2012,APR,727.0,11788.0,698.0,2874.0,11216.0,453489.0,47708.0,28308.0,397.0,220.0,28925.0,400.0,14570.0,501197.0,491193.0,7248.0,2756.0,50233.0,450964.0,27130.0,24861.0,405.0,127.0,25393.0,1693.0,37.0,7.0,1737.0,0.0,442273.0,374.0,3439.0,2.0,2012-04-01
Madera,2649.0,2649.0,0.0,799.0,3448.0,890.0,549.0,4.0,5.0,26.0,265.0,0.0,1.0,3.0,47.0,2558.0,2146.0,7696.0,2146.0,7696.0,0.0,0.0,66.0,634.0,66.0,1.0,0.0,479.0,2.0,1.0,67.0,482.0,-49.0,49.0,0.0,0.0,0.0,0.0,48.0,103.0,2212.0,8330.0,2204.0,8270.0,26514.0,3.0,70.0,7.0,57.0,4.0,0.0,1.0,3.0,55.0,608.0,2157.0,7722.0,120.0,621.0,104.0,0.0,0.0,606.0,1.0,0.0,104.0,607.0,16.0,0.0,0.0,14.0,0.0,0.0,16.0,14.0,0.0,0.0,2012,APR,9.0,291.0,1.0,50.0,0.0,9842.0,700.0,545.0,3.0,1.0,549.0,0.0,151.0,10542.0,10474.0,64.0,4.0,663.0,9879.0,741.0,710.0,1.0,0.0,711.0,30.0,0.0,0.0,30.0,0.0,9842.0,0.0,0.0,2.0,2012-04-01
Marin,409.0,416.0,-7.0,587.0,996.0,640.0,344.0,1.0,10.0,14.0,227.0,0.0,4.0,0.0,55.0,356.0,870.0,4461.0,854.0,4432.0,16.0,29.0,7.0,353.0,38.0,1.0,0.0,294.0,6.0,5.0,39.0,305.0,-36.0,36.0,0.0,0.0,0.0,0.0,4.0,12.0,877.0,4814.0,842.0,4680.0,9086.0,4.0,139.0,31.0,91.0,59.0,0.0,4.0,43.0,23.0,377.0,854.0,4437.0,68.0,306.0,50.0,2.0,1.0,294.0,5.0,3.0,53.0,302.0,14.0,1.0,0.0,4.0,0.0,0.0,15.0,4.0,0.0,0.0,2012,APR,11.0,241.0,4.0,55.0,45.0,5331.0,360.0,332.0,7.0,5.0,344.0,0.0,16.0,5691.0,5522.0,122.0,47.0,400.0,5291.0,374.0,344.0,7.0,4.0,355.0,18.0,1.0,0.0,19.0,0.0,5286.0,0.0,0.0,2.0,2012-04-01
Mariposa,43.0,43.0,0.0,94.0,137.0,93.0,64.0,2.0,4.0,2.0,21.0,0.0,0.0,1.0,5.0,44.0,137.0,692.0,122.0,692.0,15.0,0.0,1.0,69.0,5.0,0.0,0.0,59.0,0.0,0.0,5.0,59.0,-4.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,138.0,761.0,138.0,761.0,1799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,51.0,135.0,710.0,9.0,56.0,9.0,0.0,0.0,56.0,0.0,0.0,9.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,APR,6.0,23.0,0.0,6.0,15.0,829.0,70.0,64.0,0.0,0.0,64.0,0.0,0.0,899.0,899.0,0.0,0.0,54.0,845.0,65.0,65.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,814.0,0.0,6.0,2.0,2012-04-01
Mendocino,416.0,416.0,0.0,680.0,1096.0,683.0,522.0,0.0,3.0,7.0,137.0,0.0,0.0,0.0,17.0,413.0,897.0,6064.0,897.0,6064.0,0.0,0.0,-5.0,553.0,53.0,0.0,0.0,464.0,3.0,2.0,53.0,469.0,-59.0,59.0,0.0,0.0,0.0,0.0,1.0,25.0,892.0,6617.0,888.0,6575.0,13729.0,3.0,38.0,4.0,30.0,15.0,0.0,0.0,12.0,25.0,511.0,867.0,6106.0,60.0,474.0,40.0,0.0,0.0,465.0,4.0,2.0,40.0,471.0,20.0,0.0,0.0,3.0,0.0,0.0,20.0,3.0,0.0,0.0,2012,APR,3.0,144.0,0.0,17.0,0.0,6961.0,548.0,517.0,3.0,2.0,522.0,0.0,26.0,7509.0,7463.0,34.0,12.0,536.0,6973.0,534.0,505.0,4.0,2.0,511.0,23.0,0.0,0.0,23.0,0.0,6961.0,0.0,0.0,2.0,2012-04-01
Merced,725.0,726.0,-1.0,1700.0,2425.0,1700.0,1077.0,0.0,7.0,73.0,396.0,1.0,2.0,16.0,138.0,725.0,4972.0,16230.0,4853.0,16136.0,119.0,94.0,30.0,1251.0,204.0,0.0,0.0,865.0,6.0,2.0,204.0,873.0,-191.0,191.0,10.0,4.0,0.0,118.0,7.0,65.0,5002.0,17481.0,4981.0,17383.0,53841.0,3.0,111.0,20.0,86.0,7.0,6.0,1.0,12.0,151.0,1331.0,4851.0,16150.0,378.0,1203.0,324.0,2.0,0.0,1158.0,4.0,0.0,326.0,1162.0,52.0,0.0,0.0,41.0,0.0,0.0,52.0,41.0,0.0,0.0,2012,APR,7.0,469.0,3.0,154.0,213.0,21202.0,1281.0,1069.0,6.0,2.0,1077.0,0.0,72.0,22483.0,22364.0,106.0,13.0,1482.0,21001.0,1581.0,1482.0,6.0,0.0,1488.0,93.0,0.0,0.0,93.0,0.0,20989.0,14.0,118.0,2.0,2012-04-01
Modoc,38.0,36.0,2.0,48.0,86.0,57.0,37.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,6.0,29.0,82.0,340.0,77.0,335.0,5.0,5.0,-6.0,44.0,6.0,0.0,0.0,31.0,0.0,0.0,6.0,31.0,-12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,76.0,384.0,76.0,384.0,1058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37.0,74.0,347.0,5.0,22.0,5.0,0.0,0.0,21.0,0.0,0.0,5.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2012,APR,0.0,14.0,0.0,6.0,10.0,422.0,38.0,37.0,0.0,0.0,37.0,0.0,1.0,460.0,460.0,0.0,0.0,39.0,421.0,27.0,26.0,0.0,0.0,26.0,1.0,0.0,0.0,1.0,0.0,412.0,0.0,0.0,2.0,2012-04-01
Mono,35.0,34.0,1.0,78.0,113.0,69.0,46.0,0.0,3.0,0.0,18.0,0.0,2.0,0.0,5.0,44.0,22.0,425.0,21.0,416.0,1.0,9.0,0.0,46.0,2.0,0.0,0.0,44.0,0.0,0.0,2.0,44.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,471.0,22.0,468.0,750.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,54.0,21.0,417.0,1.0,38.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,37.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2012,APR,3.0,18.0,2.0,5.0,10.0,447.0,46.0,46.0,0.0,0.0,46.0,0.0,0.0,493.0,490.0,2.0,1.0,55.0,438.0,39.0,37.0,0.0,0.0,37.0,2.0,0.0,0.0,2.0,0.0,437.0,0.0,0.0,2.0,2012-04-01
Monterey,784.0,804.0,-20.0,1653.0,2437.0,1681.0,931.0,0.0,0.0,78.0,584.0,0.0,0.0,3.0,85.0,756.0,4946.0,14995.0,4842.0,14961.0,104.0,34.0,-249.0,1292.0,105.0,0.0,0.0,812.0,11.0,3.0,105.0,826.0,-395.0,395.0,0.0,0.0,0.0,0.0,41.0,71.0,4697.0,16287.0,4681.0,16106.0,47264.0,6.0,183.0,16.0,157.0,24.0,0.0,0.0,24.0,97.0,1154.0,4600.0,15133.0,208.0,854.0,187.0,0.0,0.0,834.0,6.0,1.0,187.0,841.0,21.0,0.0,0.0,13.0,0.0,0.0,21.0,13.0,0.0,0.0,2012,APR,0.0,662.0,0.0,88.0,138.0,19941.0,1043.0,917.0,11.0,3.0,931.0,0.0,112.0,20984.0,20787.0,173.0,24.0,1251.0,19733.0,1062.0,1021.0,6.0,1.0,1028.0,34.0,0.0,0.0,34.0,0.0,19803.0,0.0,0.0,2.0,2012-04-01
Napa,404.0,408.0,-4.0,425.0,829.0,432.0,223.0,0.0,2.0,6.0,124.0,0.0,0.0,4.0,75.0,397.0,495.0,2795.0,477.0,2717.0,18.0,78.0,3.0,238.0,16.0,1.0,0.0,202.0,3.0,1.0,17.0,206.0,-15.0,15.0,0.0,0.0,0.0,0.0,1.0,17.0,498.0,3033.0,489.0,2974.0,7253.0,2.0,60.0,7.0,52.0,10.0,0.0,2.0,7.0,33.0,227.0,465.0,2806.0,30.0,204.0,27.0,1.0,0.0,191.0,4.0,3.0,28.0,198.0,2.0,0.0,0.0,6.0,0.0,0.0,2.0,6.0,0.0,0.0,2012,APR,2.0,130.0,0.0,79.0,96.0,3290.0,241.0,218.0,4.0,1.0,223.0,0.0,18.0,3531.0,3463.0,59.0,9.0,260.0,3271.0,234.0,218.0,5.0,3.0,226.0,8.0,0.0,0.0,8.0,0.0,3194.0,0.0,0.0,2.0,2012-04-01
Nevada,130.0,129.0,1.0,458.0,588.0,465.0,296.0,1.0,1.0,6.0,151.0,0.0,0.0,0.0,12.0,123.0,460.0,2969.0,446.0,2906.0,14.0,63.0,-8.0,318.0,18.0,0.0,0.0,276.0,1.0,1.0,18.0,278.0,-27.0,27.0,0.0,0.0,0.0,0.0,1.0,13.0,452.0,3287.0,450.0,3275.0,7009.0,3.0,9.0,2.0,10.0,2.0,0.0,0.0,2.0,11.0,309.0,441.0,2978.0,30.0,224.0,23.0,0.0,0.0,218.0,0.0,1.0,23.0,219.0,7.0,0.0,0.0,5.0,0.0,0.0,7.0,5.0,0.0,0.0,2012,APR,2.0,157.0,0.0,12.0,77.0,3429.0,310.0,294.0,1.0,1.0,296.0,0.0,14.0,3739.0,3725.0,12.0,2.0,320.0,3419.0,254.0,241.0,0.0,1.0,242.0,12.0,0.0,0.0,12.0,0.0,3352.0,0.0,0.0,2.0,2012-04-01
Orange,7364.0,7364.0,0.0,7145.0,14509.0,7031.0,4795.0,1.0,5.0,113.0,1836.0,0.0,13.0,50.0,237.0,7478.0,19856.0,63401.0,19856.0,63401.0,0.0,0.0,480.0,7138.0,372.0,2.0,0.0,4265.0,100.0,56.0,374.0,4421.0,9.0,-9.0,20.0,36.0,2.0,20.0,75.0,2670.0,20336.0,70539.0,20182.0,67936.0,213316.0,206.0,2622.0,153.0,1882.0,975.0,3.0,1.0,721.0,153.0,7007.0,20183.0,63532.0,947.0,3619.0,927.0,8.0,0.0,3333.0,93.0,10.0,935.0,3436.0,12.0,0.0,0.0,178.0,5.0,0.0,12.0,183.0,0.0,0.0,2012,APR,6.0,1949.0,13.0,287.0,0.0,83257.0,7618.0,4637.0,102.0,56.0,4795.0,0.0,2745.0,90875.0,88118.0,2035.0,722.0,7160.0,83715.0,4566.0,4260.0,101.0,10.0,4371.0,190.0,5.0,0.0,195.0,0.0,83257.0,56.0,22.0,2.0,2012-04-01
Placer,228.0,228.0,0.0,850.0,1078.0,860.0,438.0,0.0,9.0,0.0,351.0,0.0,16.0,0.0,71.0,218.0,1066.0,6172.0,1066.0,6172.0,0.0,0.0,53.0,925.0,41.0,0.0,0.0,395.0,2.0,0.0,41.0,397.0,-2.0,2.0,6.0,25.0,0.0,139.0,8.0,362.0,1119.0,7097.0,1112.0,7032.0,17856.0,0.0,65.0,7.0,45.0,14.0,12.0,0.0,20.0,95.0,853.0,1024.0,6244.0,68.0,294.0,67.0,1.0,0.0,275.0,0.0,1.0,68.0,276.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,2012,APR,9.0,351.0,16.0,71.0,0.0,7238.0,978.0,436.0,2.0,0.0,438.0,0.0,370.0,8216.0,8144.0,52.0,20.0,948.0,7268.0,362.0,342.0,1.0,1.0,344.0,18.0,0.0,0.0,18.0,0.0,7238.0,31.0,139.0,2.0,2012-04-01
Plumas,44.0,44.0,0.0,99.0,143.0,92.0,48.0,0.0,1.0,3.0,35.0,0.0,0.0,0.0,6.0,51.0,116.0,610.0,116.0,610.0,0.0,0.0,2.0,52.0,5.0,0.0,0.0,43.0,0.0,0.0,5.0,43.0,-4.0,4.0,0.0,0.0,0.0,0.0,1.0,5.0,118.0,662.0,118.0,661.0,1661.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,49.0,118.0,613.0,7.0,47.0,7.0,0.0,0.0,46.0,0.0,0.0,7.0,46.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2012,APR,1.0,38.0,0.0,6.0,0.0,726.0,54.0,48.0,0.0,0.0,48.0,0.0,6.0,780.0,779.0,0.0,1.0,49.0,731.0,54.0,53.0,0.0,0.0,53.0,1.0,0.0,0.0,1.0,0.0,726.0,0.0,0.0,2.0,2012-04-01
Riverside,3315.0,3367.0,-52.0,11715.0,15030.0,11334.0,6260.0,0.0,1.0,583.0,4000.0,0.0,2.0,44.0,447.0,3696.0,19541.0,83281.0,18989.0,82417.0,552.0,864.0,-131.0,7100.0,735.0,3.0,0.0,5433.0,73.0,16.0,738.0,5522.0,-1053.0,1053.0,0.0,0.0,0.0,0.0,184.0,525.0,19410.0,90381.0,19229.0,88722.0,260534.0,112.0,1547.0,178.0,1374.0,319.0,0.0,3.0,285.0,519.0,7511.0,18891.0,82870.0,1560.0,6505.0,1445.0,11.0,0.0,6331.0,79.0,20.0,1456.0,6430.0,104.0,0.0,0.0,73.0,2.0,0.0,104.0,75.0,0.0,0.0,2012,APR,1.0,4583.0,2.0,491.0,1416.0,102822.0,6969.0,6168.0,76.0,16.0,6260.0,0.0,709.0,109791.0,107951.0,1552.0,288.0,8030.0,101761.0,8065.0,7776.0,90.0,20.0,7886.0,177.0,2.0,0.0,179.0,0.0,101406.0,0.0,0.0,2.0,2012-04-01
