county,apps_for_fs_pending_prev_mo,apps_for_fs_reported_pending_end_prev_mo,apps_for_fs_adjustment,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_reported_pending_prev_mo,cert_case_mvmt_nacf_cases_reported_pending_prev_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_pacf_intercounty_trans,cert_case_mvmt_nacf_intercounty_trans,cert_case_mvmt_pacf_elig_reinstated_bene_prorated,cert_case_mvmt_nacf_elig_reinstated_bene_prorated,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_nacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_nacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_nacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,cert_case_mvmt_tot_cases_reported_pending_prev_mo,cert_case_mvmt_tot_intercounty_trans,cert_case_mvmt_tot_elig_reinstated_bene_prorated,quarter,fulldate
Fresno,1852.0,1912.0,-60.0,4097.0,5949.0,4222.0,2867.0,8.0,91.0,2.0,1252.0,0.0,293.0,0.0,101.0,1727.0,14848.0,79633.0,14332.0,76150.0,516.0,3483.0,185.0,2786.0,172.0,7.0,0.0,2659.0,19.0,10.0,179.0,2688.0,-6.0,6.0,6.0,34.0,2.0,7.0,4.0,51.0,15033.0,82419.0,14848.0,81650.0,227746.0,62.0,828.0,179.0,583.0,215.0,10.0,6.0,186.0,858.0,6093.0,14175.0,76326.0,1286.0,5346.0,1163.0,9.0,0.0,4348.0,34.0,7.0,1172.0,4389.0,113.0,1.0,0.0,951.0,6.0,0.0,114.0,957.0,2.0,5.0,2015,MAR,99.0,1254.0,293.0,101.0,3999.0,94481.0,2971.0,2831.0,26.0,10.0,2867.0,0.0,55.0,97452.0,96498.0,762.0,192.0,6951.0,90501.0,6632.0,5511.0,43.0,7.0,5561.0,1064.0,7.0,0.0,1071.0,7.0,90482.0,40.0,9.0,1.0,2015-03-01
Glenn,25.0,26.0,-1.0,111.0,136.0,106.0,57.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,10.0,30.0,249.0,1182.0,249.0,1182.0,0.0,0.0,13.0,98.0,7.0,0.0,0.0,49.0,1.0,0.0,7.0,50.0,1.0,-1.0,1.0,6.0,2.0,4.0,2.0,39.0,262.0,1280.0,261.0,1270.0,3754.0,0.0,12.0,1.0,10.0,0.0,0.0,0.0,0.0,13.0,97.0,249.0,1183.0,22.0,103.0,21.0,0.0,0.0,102.0,1.0,0.0,21.0,103.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2015,MAR,0.0,39.0,0.0,10.0,0.0,1431.0,111.0,56.0,1.0,0.0,57.0,0.0,41.0,1542.0,1531.0,11.0,0.0,110.0,1432.0,125.0,123.0,1.0,0.0,124.0,1.0,0.0,0.0,1.0,0.0,1431.0,7.0,6.0,1.0,2015-03-01
Humboldt,310.0,321.0,-11.0,1136.0,1446.0,1180.0,539.0,0.0,2.0,0.0,585.0,0.0,2.0,0.0,56.0,266.0,994.0,9938.0,994.0,9938.0,0.0,0.0,49.0,1082.0,27.0,0.0,0.0,510.0,2.0,0.0,27.0,512.0,-14.0,14.0,2.0,18.0,2.0,82.0,32.0,456.0,1043.0,11020.0,1038.0,10983.0,20951.0,3.0,30.0,5.0,21.0,20.0,1.0,0.0,16.0,48.0,925.0,995.0,10095.0,126.0,781.0,123.0,0.0,0.0,769.0,1.0,1.0,123.0,771.0,3.0,0.0,0.0,10.0,0.0,0.0,3.0,10.0,0.0,0.0,2015,MAR,2.0,585.0,2.0,56.0,0.0,10932.0,1131.0,537.0,2.0,0.0,539.0,0.0,488.0,12063.0,12021.0,26.0,16.0,973.0,11090.0,907.0,892.0,1.0,1.0,894.0,13.0,0.0,0.0,13.0,0.0,10932.0,20.0,84.0,1.0,2015-03-01
Imperial,550.0,566.0,-16.0,1130.0,1680.0,1224.0,700.0,0.0,36.0,1.0,459.0,0.0,14.0,0.0,64.0,456.0,2353.0,13495.0,2353.0,13495.0,0.0,0.0,90.0,1086.0,38.0,2.0,1.0,632.0,21.0,6.0,41.0,659.0,-5.0,5.0,2.0,13.0,4.0,106.0,48.0,303.0,2443.0,14581.0,2405.0,14166.0,41905.0,23.0,405.0,34.0,360.0,63.0,11.0,4.0,55.0,84.0,977.0,2359.0,13604.0,266.0,1400.0,258.0,7.0,0.0,1347.0,38.0,6.0,265.0,1391.0,0.0,1.0,0.0,9.0,0.0,0.0,1.0,9.0,0.0,0.0,2015,MAR,36.0,460.0,14.0,64.0,0.0,15848.0,1176.0,670.0,23.0,7.0,700.0,0.0,351.0,17024.0,16571.0,394.0,59.0,1061.0,15963.0,1666.0,1605.0,45.0,6.0,1656.0,9.0,1.0,0.0,10.0,0.0,15848.0,15.0,110.0,1.0,2015-03-01
Inyo,14.0,15.0,-1.0,92.0,106.0,87.0,49.0,1.0,0.0,0.0,28.0,0.0,0.0,0.0,10.0,19.0,105.0,887.0,105.0,887.0,0.0,0.0,10.0,69.0,3.0,0.0,0.0,46.0,0.0,0.0,3.0,46.0,1.0,-1.0,1.0,2.0,3.0,7.0,2.0,15.0,115.0,956.0,115.0,950.0,2109.0,0.0,7.0,0.0,5.0,1.0,0.0,0.0,1.0,9.0,82.0,106.0,874.0,8.0,83.0,8.0,0.0,0.0,83.0,0.0,0.0,8.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,MAR,1.0,28.0,0.0,10.0,0.0,992.0,79.0,49.0,0.0,0.0,49.0,0.0,17.0,1071.0,1065.0,5.0,1.0,91.0,980.0,91.0,91.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,992.0,3.0,10.0,1.0,2015-03-01
Kern,2928.0,2938.0,-10.0,5465.0,8393.0,5787.0,3417.0,2.0,14.0,1.0,2126.0,0.0,8.0,0.0,243.0,2606.0,10871.0,49916.0,10871.0,49916.0,0.0,0.0,312.0,4890.0,276.0,2.0,0.0,3063.0,61.0,15.0,278.0,3139.0,-178.0,178.0,15.0,59.0,52.0,331.0,145.0,1183.0,11183.0,54806.0,11099.0,53831.0,155584.0,52.0,873.0,79.0,756.0,275.0,23.0,5.0,219.0,475.0,3902.0,10708.0,50904.0,1222.0,5221.0,1203.0,11.0,0.0,5060.0,66.0,10.0,1214.0,5136.0,8.0,0.0,0.0,83.0,2.0,0.0,8.0,85.0,0.0,0.0,2015,MAR,16.0,2127.0,8.0,243.0,0.0,60787.0,5202.0,3339.0,63.0,15.0,3417.0,0.0,1328.0,65989.0,64930.0,835.0,224.0,4377.0,61612.0,6443.0,6263.0,77.0,10.0,6350.0,91.0,2.0,0.0,93.0,0.0,60787.0,74.0,383.0,1.0,2015-03-01
Kings,2462.0,2462.0,0.0,787.0,3249.0,868.0,507.0,0.0,2.0,0.0,337.0,0.0,2.0,0.0,24.0,2381.0,1571.0,8078.0,1571.0,8078.0,0.0,0.0,54.0,971.0,32.0,0.0,0.0,463.0,8.0,4.0,32.0,475.0,-19.0,19.0,3.0,21.0,5.0,69.0,33.0,387.0,1625.0,9049.0,1610.0,8903.0,24643.0,9.0,125.0,15.0,119.0,23.0,4.0,0.0,27.0,105.0,741.0,1520.0,8308.0,186.0,897.0,185.0,1.0,0.0,866.0,9.0,6.0,186.0,881.0,0.0,0.0,0.0,14.0,1.0,1.0,0.0,16.0,0.0,0.0,2015,MAR,2.0,337.0,2.0,24.0,0.0,9649.0,1025.0,495.0,8.0,4.0,507.0,0.0,420.0,10674.0,10513.0,134.0,27.0,846.0,9828.0,1083.0,1051.0,10.0,6.0,1067.0,14.0,1.0,1.0,16.0,0.0,9649.0,24.0,74.0,1.0,2015-03-01
Lake,162.0,165.0,-3.0,422.0,584.0,451.0,263.0,2.0,7.0,0.0,176.0,0.0,5.0,0.0,12.0,133.0,638.0,5025.0,638.0,5025.0,0.0,0.0,42.0,473.0,14.0,0.0,0.0,246.0,1.0,2.0,14.0,249.0,-1.0,1.0,2.0,11.0,0.0,14.0,27.0,198.0,680.0,5498.0,680.0,5469.0,11918.0,3.0,21.0,0.0,19.0,11.0,0.0,0.0,10.0,51.0,351.0,629.0,5147.0,82.0,442.0,81.0,0.0,0.0,438.0,1.0,0.0,81.0,439.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,2015,MAR,9.0,176.0,5.0,12.0,0.0,5663.0,515.0,260.0,1.0,2.0,263.0,0.0,225.0,6178.0,6149.0,19.0,10.0,402.0,5776.0,524.0,519.0,1.0,0.0,520.0,4.0,0.0,0.0,4.0,0.0,5663.0,13.0,14.0,1.0,2015-03-01
Lassen,68.0,73.0,-5.0,124.0,192.0,137.0,74.0,0.0,6.0,1.0,62.0,1.0,3.0,0.0,0.0,55.0,268.0,1132.0,268.0,1132.0,0.0,0.0,15.0,151.0,3.0,0.0,0.0,71.0,0.0,0.0,3.0,71.0,-2.0,2.0,0.0,3.0,4.0,20.0,10.0,55.0,283.0,1283.0,283.0,1281.0,3218.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,32.0,106.0,251.0,1177.0,25.0,123.0,25.0,0.0,0.0,122.0,0.0,0.0,25.0,122.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2015,MAR,6.0,63.0,4.0,0.0,0.0,1400.0,166.0,74.0,0.0,0.0,74.0,0.0,65.0,1566.0,1564.0,2.0,0.0,138.0,1428.0,148.0,147.0,0.0,0.0,147.0,1.0,0.0,0.0,1.0,0.0,1400.0,3.0,24.0,1.0,2015-03-01
Los Angeles,9115.0,17800.0,-8685.0,48258.0,57373.0,40389.0,27639.0,124.0,700.0,1454.0,8372.0,133.0,551.0,750.0,2174.0,16984.0,76435.0,463694.0,75418.0,459748.0,1017.0,3946.0,5116.0,43641.0,1864.0,39.0,3.0,25121.0,316.0,296.0,1906.0,25733.0,123.0,83.0,297.0,75.0,1682.0,1091.0,1108.0,16659.0,81551.0,507335.0,79449.0,497563.0,1169124.0,828.0,9412.0,2035.0,5937.0,4795.0,271.0,67.0,3835.0,2306.0,37810.0,79245.0,469525.0,5428.0,25418.0,4996.0,157.0,7.0,23298.0,369.0,174.0,5160.0,23841.0,261.0,7.0,0.0,1531.0,35.0,11.0,268.0,1577.0,131.0,1487.0,2015,MAR,824.0,9826.0,684.0,2924.0,4963.0,540129.0,48757.0,26985.0,355.0,299.0,27639.0,206.0,17767.0,588886.0,577012.0,7972.0,3902.0,40116.0,548770.0,30846.0,28294.0,526.0,181.0,29001.0,1792.0,42.0,11.0,1845.0,1618.0,535166.0,372.0,2773.0,1.0,2015-03-01
Madera,2791.0,2791.0,0.0,691.0,3482.0,851.0,470.0,1.0,4.0,0.0,325.0,0.0,1.0,0.0,56.0,2631.0,2015.0,9216.0,2015.0,9216.0,0.0,0.0,105.0,744.0,39.0,0.0,0.0,425.0,5.0,1.0,39.0,431.0,0.0,0.0,7.0,17.0,7.0,34.0,52.0,262.0,2120.0,9960.0,2105.0,9902.0,29569.0,1.0,72.0,14.0,53.0,7.0,0.0,1.0,5.0,82.0,588.0,2038.0,9372.0,221.0,798.0,218.0,1.0,0.0,786.0,4.0,1.0,219.0,791.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,7.0,0.0,0.0,2015,MAR,5.0,325.0,1.0,56.0,0.0,11231.0,849.0,464.0,5.0,1.0,470.0,0.0,314.0,12080.0,12007.0,67.0,6.0,670.0,11410.0,1019.0,1004.0,5.0,1.0,1010.0,9.0,0.0,0.0,9.0,0.0,11231.0,24.0,41.0,1.0,2015-03-01
Marin,240.0,246.0,-6.0,578.0,818.0,622.0,354.0,1.0,4.0,0.0,239.0,0.0,5.0,0.0,29.0,196.0,668.0,5248.0,668.0,5249.0,0.0,-1.0,15.0,607.0,9.0,0.0,0.0,335.0,7.0,3.0,9.0,345.0,-7.0,7.0,2.0,9.0,3.0,47.0,8.0,199.0,683.0,5855.0,646.0,5601.0,10366.0,8.0,274.0,36.0,198.0,64.0,10.0,1.0,56.0,34.0,466.0,649.0,5389.0,65.0,474.0,60.0,5.0,0.0,458.0,12.0,2.0,65.0,472.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2015,MAR,5.0,239.0,5.0,29.0,-1.0,5916.0,622.0,344.0,7.0,3.0,354.0,0.0,207.0,6538.0,6247.0,234.0,57.0,500.0,6038.0,539.0,518.0,17.0,2.0,537.0,2.0,0.0,0.0,2.0,0.0,5917.0,11.0,50.0,1.0,2015-03-01
Mariposa,37.0,37.0,0.0,81.0,118.0,92.0,45.0,0.0,1.0,1.0,42.0,0.0,4.0,0.0,4.0,26.0,141.0,871.0,141.0,872.0,0.0,-1.0,6.0,113.0,5.0,0.0,0.0,40.0,0.0,0.0,5.0,40.0,-3.0,3.0,0.0,3.0,0.0,12.0,4.0,55.0,147.0,984.0,147.0,981.0,2157.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,70.0,140.0,914.0,17.0,97.0,17.0,0.0,0.0,96.0,0.0,0.0,17.0,96.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2015,MAR,1.0,43.0,4.0,4.0,-1.0,1012.0,119.0,45.0,0.0,0.0,45.0,0.0,59.0,1131.0,1128.0,3.0,0.0,77.0,1054.0,114.0,113.0,0.0,0.0,113.0,1.0,0.0,0.0,1.0,0.0,1013.0,3.0,12.0,1.0,2015-03-01
Mendocino,262.0,263.0,-1.0,543.0,805.0,523.0,361.0,0.0,2.0,1.0,152.0,0.0,5.0,0.0,9.0,282.0,729.0,5769.0,729.0,5769.0,0.0,0.0,64.0,612.0,23.0,0.0,0.0,335.0,3.0,0.0,23.0,338.0,0.0,0.0,2.0,5.0,5.0,73.0,34.0,196.0,793.0,6381.0,789.0,6338.0,13221.0,4.0,37.0,4.0,31.0,12.0,1.0,0.0,12.0,72.0,629.0,721.0,5752.0,95.0,512.0,92.0,1.0,0.0,508.0,2.0,1.0,93.0,511.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2015,MAR,2.0,153.0,5.0,9.0,0.0,6498.0,676.0,358.0,3.0,0.0,361.0,0.0,230.0,7174.0,7127.0,35.0,12.0,701.0,6473.0,607.0,600.0,3.0,1.0,604.0,3.0,0.0,0.0,3.0,0.0,6498.0,7.0,78.0,1.0,2015-03-01
Merced,540.0,560.0,-20.0,1459.0,1999.0,1529.0,840.0,2.0,21.0,2.0,548.0,0.0,9.0,0.0,139.0,470.0,4629.0,18993.0,4629.0,18993.0,0.0,0.0,212.0,1503.0,74.0,0.0,0.0,763.0,1.0,2.0,74.0,766.0,7.0,-7.0,11.0,37.0,28.0,166.0,92.0,541.0,4841.0,20496.0,4821.0,20413.0,59032.0,3.0,97.0,20.0,74.0,10.0,0.0,0.0,9.0,218.0,1384.0,4623.0,19112.0,478.0,1724.0,474.0,2.0,0.0,1695.0,5.0,1.0,476.0,1701.0,2.0,0.0,0.0,23.0,0.0,0.0,2.0,23.0,0.0,0.0,2015,MAR,23.0,550.0,9.0,139.0,0.0,23622.0,1715.0,837.0,1.0,2.0,840.0,0.0,633.0,25337.0,25234.0,94.0,9.0,1602.0,23735.0,2202.0,2169.0,7.0,1.0,2177.0,25.0,0.0,0.0,25.0,0.0,23622.0,48.0,194.0,1.0,2015-03-01
Modoc,18.0,19.0,-1.0,38.0,56.0,43.0,21.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2.0,13.0,78.0,356.0,78.0,356.0,0.0,0.0,5.0,44.0,3.0,0.0,0.0,18.0,0.0,0.0,3.0,18.0,-2.0,2.0,0.0,2.0,1.0,2.0,3.0,20.0,83.0,400.0,83.0,399.0,1064.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,40.0,76.0,360.0,9.0,40.0,9.0,0.0,0.0,40.0,0.0,0.0,9.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,MAR,0.0,20.0,0.0,2.0,0.0,434.0,49.0,21.0,0.0,0.0,21.0,0.0,23.0,483.0,482.0,1.0,0.0,47.0,436.0,49.0,49.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,434.0,2.0,3.0,1.0,2015-03-01
Mono,20.0,20.0,0.0,58.0,78.0,57.0,40.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,2.0,21.0,12.0,475.0,12.0,475.0,0.0,0.0,1.0,50.0,1.0,0.0,0.0,39.0,0.0,0.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,13.0,525.0,13.0,522.0,884.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,67.0,12.0,458.0,1.0,41.0,1.0,0.0,0.0,41.0,0.0,0.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,MAR,0.0,15.0,0.0,2.0,0.0,487.0,51.0,40.0,0.0,0.0,40.0,0.0,8.0,538.0,535.0,2.0,1.0,68.0,470.0,42.0,42.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,487.0,0.0,3.0,1.0,2015-03-01
Monterey,887.0,898.0,-11.0,1763.0,2650.0,2029.0,1115.0,0.0,1.0,2.0,845.0,0.0,1.0,0.0,67.0,621.0,4024.0,18760.0,4024.0,18760.0,0.0,0.0,205.0,1634.0,37.0,1.0,0.0,1061.0,11.0,5.0,38.0,1077.0,77.0,-77.0,5.0,15.0,18.0,109.0,67.0,510.0,4229.0,20394.0,4186.0,20117.0,54995.0,10.0,316.0,43.0,240.0,39.0,6.0,0.0,37.0,163.0,1359.0,4066.0,19035.0,490.0,1591.0,480.0,10.0,0.0,1561.0,12.0,3.0,490.0,1576.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,2015,MAR,1.0,847.0,1.0,67.0,0.0,22784.0,1839.0,1098.0,12.0,5.0,1115.0,0.0,577.0,24623.0,24303.0,283.0,37.0,1522.0,23101.0,2081.0,2041.0,22.0,3.0,2066.0,15.0,0.0,0.0,15.0,0.0,22784.0,20.0,127.0,1.0,2015-03-01
Napa,172.0,177.0,-5.0,335.0,507.0,351.0,177.0,0.0,2.0,0.0,147.0,0.0,3.0,0.0,27.0,156.0,376.0,3017.0,376.0,3017.0,0.0,0.0,5.0,306.0,9.0,0.0,0.0,163.0,4.0,1.0,9.0,168.0,-8.0,8.0,1.0,7.0,1.0,19.0,2.0,104.0,381.0,3323.0,372.0,3247.0,7597.0,4.0,82.0,8.0,66.0,11.0,1.0,1.0,10.0,17.0,245.0,364.0,3078.0,39.0,280.0,38.0,1.0,0.0,272.0,5.0,0.0,39.0,277.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,2015,MAR,2.0,147.0,3.0,27.0,0.0,3393.0,311.0,172.0,4.0,1.0,177.0,0.0,106.0,3704.0,3619.0,74.0,11.0,262.0,3442.0,319.0,310.0,6.0,0.0,316.0,3.0,0.0,0.0,3.0,3.0,3393.0,8.0,20.0,1.0,2015-03-01
Nevada,225.0,226.0,-1.0,399.0,624.0,363.0,197.0,0.0,7.0,0.0,151.0,0.0,2.0,0.0,15.0,261.0,364.0,3606.0,364.0,3606.0,0.0,0.0,15.0,345.0,1.0,0.0,0.0,195.0,1.0,0.0,1.0,196.0,0.0,0.0,2.0,10.0,1.0,19.0,11.0,120.0,379.0,3951.0,378.0,3939.0,7804.0,1.0,9.0,1.0,9.0,4.0,0.0,0.0,3.0,17.0,286.0,362.0,3665.0,42.0,305.0,42.0,0.0,0.0,297.0,2.0,0.0,42.0,299.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,2015,MAR,7.0,151.0,2.0,15.0,0.0,3970.0,360.0,196.0,1.0,0.0,197.0,0.0,131.0,4330.0,4317.0,10.0,3.0,303.0,4027.0,347.0,339.0,2.0,0.0,341.0,6.0,0.0,0.0,6.0,0.0,3970.0,12.0,20.0,1.0,2015-03-01
Orange,13958.0,13958.0,0.0,7536.0,21494.0,7465.0,5235.0,8.0,83.0,122.0,1884.0,7.0,212.0,30.0,194.0,14029.0,26017.0,80787.0,26017.0,80787.0,0.0,0.0,723.0,8467.0,308.0,8.0,0.0,4760.0,97.0,62.0,316.0,4919.0,4.0,-4.0,5.0,26.0,9.0,5.0,389.0,3521.0,26740.0,89254.0,26516.0,85965.0,255699.0,298.0,3016.0,218.0,2118.0,1626.0,9.0,6.0,1171.0,623.0,7848.0,26117.0,81406.0,1067.0,5868.0,1037.0,15.0,1.0,5073.0,110.0,29.0,1053.0,5212.0,14.0,0.0,0.0,635.0,18.0,3.0,14.0,656.0,0.0,0.0,2015,MAR,91.0,2006.0,219.0,224.0,0.0,106804.0,9190.0,5068.0,105.0,62.0,5235.0,0.0,3910.0,115994.0,112481.0,2336.0,1177.0,8471.0,107523.0,6935.0,6110.0,125.0,30.0,6265.0,649.0,18.0,3.0,670.0,0.0,106804.0,31.0,14.0,1.0,2015-03-01
Placer,366.0,366.0,0.0,696.0,1062.0,794.0,400.0,3.0,15.0,3.0,332.0,1.0,36.0,0.0,59.0,268.0,820.0,7678.0,820.0,7678.0,0.0,0.0,94.0,800.0,32.0,0.0,0.0,364.0,2.0,2.0,32.0,368.0,0.0,0.0,9.0,26.0,21.0,131.0,32.0,275.0,914.0,8478.0,901.0,8419.0,18226.0,0.0,68.0,13.0,36.0,20.0,4.0,0.0,23.0,69.0,825.0,845.0,7653.0,46.0,503.0,45.0,1.0,0.0,495.0,1.0,0.0,46.0,496.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,2015,MAR,18.0,335.0,37.0,59.0,0.0,8498.0,894.0,396.0,2.0,2.0,400.0,0.0,307.0,9392.0,9320.0,49.0,23.0,894.0,8498.0,549.0,540.0,2.0,0.0,542.0,7.0,0.0,0.0,7.0,0.0,8498.0,35.0,152.0,1.0,2015-03-01
Plumas,44.0,45.0,-1.0,111.0,155.0,115.0,58.0,0.0,0.0,0.0,54.0,0.0,1.0,0.0,3.0,40.0,111.0,883.0,111.0,883.0,0.0,0.0,4.0,124.0,2.0,0.0,0.0,56.0,0.0,0.0,2.0,56.0,-4.0,4.0,1.0,2.0,1.0,20.0,4.0,42.0,115.0,1007.0,115.0,1003.0,2062.0,0.0,3.0,0.0,3.0,2.0,0.0,0.0,1.0,3.0,70.0,112.0,937.0,18.0,72.0,18.0,0.0,0.0,72.0,0.0,0.0,18.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,MAR,0.0,54.0,1.0,3.0,0.0,994.0,128.0,58.0,0.0,0.0,58.0,0.0,46.0,1122.0,1118.0,3.0,1.0,73.0,1049.0,90.0,90.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,994.0,3.0,21.0,1.0,2015-03-01
Riverside,3154.0,3185.0,-31.0,10002.0,13156.0,10413.0,5498.0,0.0,11.0,9.0,4561.0,2.0,18.0,0.0,345.0,2743.0,17574.0,100477.0,17576.0,100476.0,-2.0,1.0,822.0,9386.0,389.0,6.0,0.0,5049.0,40.0,14.0,395.0,5103.0,-142.0,142.0,30.0,138.0,117.0,934.0,422.0,3069.0,18396.0,109863.0,18254.0,108669.0,291522.0,106.0,1115.0,138.0,949.0,295.0,22.0,4.0,245.0,1046.0,8864.0,17350.0,100999.0,2055.0,9215.0,2007.0,26.0,0.0,9018.0,86.0,10.0,2033.0,9114.0,22.0,0.0,0.0,100.0,1.0,0.0,22.0,101.0,0.0,0.0,2015,MAR,11.0,4570.0,20.0,345.0,-1.0,118051.0,10208.0,5438.0,46.0,14.0,5498.0,0.0,3491.0,128259.0,126923.0,1087.0,249.0,9910.0,118349.0,11270.0,11025.0,112.0,10.0,11147.0,122.0,1.0,0.0,123.0,0.0,118052.0,168.0,1051.0,1.0,2015-03-01
